Removed Pin From Net: NetName=P_GND Pin=Q3-3
Removed Member From Class: ClassName=Supply Member=C2
Removed Member From Class: ClassName=Supply Member=C4
Removed Member From Class: ClassName=Supply Member=C6
Removed Member From Class: ClassName=Supply Member=C11
Removed Member From Class: ClassName=Supply Member=C13
Removed Member From Class: ClassName=Supply Member=C16
Removed Member From Class: ClassName=Supply Member=C18
Removed Member From Class: ClassName=Supply Member=C21
Removed Member From Class: ClassName=Supply Member=C23
Removed Member From Class: ClassName=Supply Member=C25
Removed Member From Class: ClassName=Supply Member=C27
Removed Member From Class: ClassName=Supply Member=C30
Removed Member From Class: ClassName=Supply Member=C31
Removed Member From Class: ClassName=Supply Member=C32
Removed Member From Class: ClassName=Supply Member=C34
Removed Member From Class: ClassName=Supply Member=C36
Removed Member From Class: ClassName=Supply Member=C37
Removed Member From Class: ClassName=Power Converter Member=C59
Removed Member From Class: ClassName=Power Converter Member=D25
Removed Member From Class: ClassName=Supply Member=IC4
Removed Member From Class: ClassName=Supply Member=L1
Removed Member From Class: ClassName=Supply Member=R9
Removed Member From Class: ClassName=Power Converter Member=R69
Removed Member From Class: ClassName=Power Converter Member=R70
Removed Member From Class: ClassName=Power Converter Member=R71
Removed Member From Class: ClassName=Supply Member=TP20
Removed Member From Class: ClassName=Supply Member=TP21
Change Component Comment : Designator=R2 Old Comment=Shunt 0.5m New Comment=Shunt 1 mOhm
Change Component Designator: OldDesignator=C5 NewDesignator=C8
Change Component Designator: OldDesignator=C57 NewDesignator=C61
Change Component Designator: OldDesignator=C58 NewDesignator=C62
Change Component Designator: OldDesignator=C59 NewDesignator=C60
Change Component Designator: OldDesignator=D2 NewDesignator=D4
Change Component Designator: OldDesignator=D3 NewDesignator=D5
Change Component Designator: OldDesignator=D4 NewDesignator=D6
Change Component Designator: OldDesignator=D5 NewDesignator=D7
Change Component Designator: OldDesignator=D6 NewDesignator=D8
Change Component Designator: OldDesignator=D7 NewDesignator=D9
Change Component Designator: OldDesignator=D8 NewDesignator=D10
Change Component Designator: OldDesignator=D9 NewDesignator=D11
Change Component Designator: OldDesignator=D10 NewDesignator=D12
Change Component Designator: OldDesignator=D11 NewDesignator=D13
Change Component Designator: OldDesignator=D12 NewDesignator=D14
Change Component Designator: OldDesignator=D13 NewDesignator=D15
Change Component Designator: OldDesignator=D14 NewDesignator=D16
Change Component Designator: OldDesignator=D15 NewDesignator=D17
Change Component Designator: OldDesignator=D16 NewDesignator=D18
Change Component Designator: OldDesignator=D17 NewDesignator=D19
Change Component Designator: OldDesignator=D18 NewDesignator=D20
Change Component Designator: OldDesignator=D19 NewDesignator=D21
Change Component Designator: OldDesignator=D20 NewDesignator=D22
Change Component Designator: OldDesignator=D21 NewDesignator=D23
Change Component Designator: OldDesignator=D22 NewDesignator=D24
Change Component Designator: OldDesignator=D23 NewDesignator=D25
Change Component Designator: OldDesignator=D24 NewDesignator=D26
Change Component Designator: OldDesignator=D25 NewDesignator=D27
Change Component Designator: OldDesignator=D26 NewDesignator=D28
Change Component Designator: OldDesignator=IC2 NewDesignator=IC3
Change Component Designator: OldDesignator=IC3 NewDesignator=IC4
Change Component Designator: OldDesignator=IC4 NewDesignator=IC5
Change Component Designator: OldDesignator=IC5 NewDesignator=IC6
Change Component Designator: OldDesignator=IC6 NewDesignator=IC7
Change Component Designator: OldDesignator=IC7 NewDesignator=IC8
Change Component Designator: OldDesignator=R1 NewDesignator=R6
Change Component Designator: OldDesignator=R2 NewDesignator=R7
Change Component Designator: OldDesignator=R3 NewDesignator=R9
Change Component Designator: OldDesignator=R4 NewDesignator=R10
Change Component Designator: OldDesignator=R5 NewDesignator=R11
Change Component Designator: OldDesignator=R6 NewDesignator=R12
Change Component Designator: OldDesignator=R7 NewDesignator=R13
Change Component Designator: OldDesignator=R8 NewDesignator=R14
Change Component Designator: OldDesignator=R9 NewDesignator=R15
Change Component Designator: OldDesignator=R10 NewDesignator=R16
Change Component Designator: OldDesignator=R11 NewDesignator=R17
Change Component Designator: OldDesignator=R12 NewDesignator=R18
Change Component Designator: OldDesignator=R13 NewDesignator=R19
Change Component Designator: OldDesignator=R14 NewDesignator=R20
Change Component Designator: OldDesignator=R15 NewDesignator=R21
Change Component Designator: OldDesignator=R16 NewDesignator=R22
Change Component Designator: OldDesignator=R17 NewDesignator=R23
Change Component Designator: OldDesignator=R18 NewDesignator=R24
Change Component Designator: OldDesignator=R19 NewDesignator=R25
Change Component Designator: OldDesignator=R20 NewDesignator=R26
Change Component Designator: OldDesignator=R21 NewDesignator=R27
Change Component Designator: OldDesignator=R22 NewDesignator=R28
Change Component Designator: OldDesignator=R23 NewDesignator=R29
Change Component Designator: OldDesignator=R24 NewDesignator=R30
Change Component Designator: OldDesignator=R25 NewDesignator=R31
Change Component Designator: OldDesignator=R26 NewDesignator=R32
Change Component Designator: OldDesignator=R27 NewDesignator=R33
Change Component Designator: OldDesignator=R28 NewDesignator=R34
Change Component Designator: OldDesignator=R29 NewDesignator=R35
Change Component Designator: OldDesignator=R30 NewDesignator=R36
Change Component Designator: OldDesignator=R31 NewDesignator=R37
Change Component Designator: OldDesignator=R32 NewDesignator=R38
Change Component Designator: OldDesignator=R33 NewDesignator=R39
Change Component Designator: OldDesignator=R34 NewDesignator=R40
Change Component Designator: OldDesignator=R35 NewDesignator=R41
Change Component Designator: OldDesignator=R36 NewDesignator=R42
Change Component Designator: OldDesignator=R37 NewDesignator=R43
Change Component Designator: OldDesignator=R38 NewDesignator=R44
Change Component Designator: OldDesignator=R39 NewDesignator=R45
Change Component Designator: OldDesignator=R40 NewDesignator=R46
Change Component Designator: OldDesignator=R41 NewDesignator=R47
Change Component Designator: OldDesignator=R42 NewDesignator=R48
Change Component Designator: OldDesignator=R43 NewDesignator=R49
Change Component Designator: OldDesignator=R44 NewDesignator=R50
Change Component Designator: OldDesignator=R45 NewDesignator=R51
Change Component Designator: OldDesignator=R46 NewDesignator=R52
Change Component Designator: OldDesignator=R47 NewDesignator=R53
Change Component Designator: OldDesignator=R48 NewDesignator=R54
Change Component Designator: OldDesignator=R49 NewDesignator=R55
Change Component Designator: OldDesignator=R50 NewDesignator=R56
Change Component Designator: OldDesignator=R51 NewDesignator=R57
Change Component Designator: OldDesignator=R52 NewDesignator=R58
Change Component Designator: OldDesignator=R53 NewDesignator=R59
Change Component Designator: OldDesignator=R54 NewDesignator=R60
Change Component Designator: OldDesignator=R55 NewDesignator=R61
Change Component Designator: OldDesignator=R56 NewDesignator=R62
Change Component Designator: OldDesignator=R57 NewDesignator=R63
Change Component Designator: OldDesignator=R58 NewDesignator=R64
Change Component Designator: OldDesignator=R59 NewDesignator=R65
Change Component Designator: OldDesignator=R60 NewDesignator=R66
Change Component Designator: OldDesignator=R61 NewDesignator=R67
Change Component Designator: OldDesignator=R62 NewDesignator=R68
Change Component Designator: OldDesignator=R63 NewDesignator=R69
Change Component Designator: OldDesignator=R64 NewDesignator=R70
Change Component Designator: OldDesignator=R65 NewDesignator=R71
Change Component Designator: OldDesignator=R66 NewDesignator=R72
Change Component Designator: OldDesignator=R67 NewDesignator=R73
Change Component Designator: OldDesignator=R68 NewDesignator=R74
Change Component Designator: OldDesignator=R69 NewDesignator=R75
Change Component Designator: OldDesignator=R70 NewDesignator=R76
Change Component Designator: OldDesignator=R71 NewDesignator=R77
Change Component Designator: OldDesignator=R72 NewDesignator=R78
Change Component Description : Designator=R7 Old Description=RES 500 UOHM 1% 10W NONSTANDARD New Description=RES 1m OHM 1% 10W NONSTANDARD
Added Component: Designator=C5(C_0603)
Add component (AddParameter): Name = "Description SEL"; Value = "CAP CER 1000PF 25V X7R 0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Footprint Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Murata Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Code"; Value = "S1200-000081"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "GCM188R71E102KA37D"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Point"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100V"; VariantName = "[No Variations]"
Added Component: Designator=C6(C_0603)
Add component (AddParameter): Name = "Description SEL"; Value = "CAP CER 1000PF 25V X7R 0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Footprint Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Murata Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Code"; Value = "S1200-000081"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "GCM188R71E102KA37D"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Point"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "50V"; VariantName = "[No Variations]"
Added Component: Designator=C7(C_0603)
Add component (AddParameter): Name = "Description SEL"; Value = "CAP CER 1000PF 25V X7R 0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Footprint Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Murata Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Code"; Value = "S1200-000081"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "GCM188R71E102KA37D"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Point"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "50V"; VariantName = "[No Variations]"
Added Component: Designator=D2(SMC)
Add component (AddParameter): Name = "Description SEL"; Value = "Diode SS34 3A 40V SMA SCHOCKY"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Footprint Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Taiwan Semiconductor Corporation"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "DIODE_Schottky_DO214"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Code"; Value = "S1500-000030"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "1.5SMC91A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Point"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "3A 40V"; VariantName = "[No Variations]"
Added Component: Designator=D3(SMC)
Add component (AddParameter): Name = "Description SEL"; Value = "Diode SS34 3A 40V SMA SCHOCKY"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Footprint Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Taiwan Semiconductor Corporation"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "DIODE_Schottky_DO214"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Code"; Value = "S1500-000030"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "SS34LHMHG"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Point"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "3A 40V"; VariantName = "[No Variations]"
Added Component: Designator=IC2(SOP65P640X120-8N)
Add component (AddParameter): Name = "Arrow Part Number"; Value = "INA240A1PWR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Arrow Price/Stock"; Value = "https://www.arrow.com/en/products/ina240a1pwr/texas-instruments?region=nac"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheet Link"; Value = "http://www.ti.com/lit/gpn/INA240"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "1.2mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Name"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Part_Number"; Value = "INA240A1PWR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Part Number"; Value = "595-INA240A1PWR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Price/Stock"; Value = "https://www.mouser.co.uk/ProductDetail/Texas-Instruments/INA240A1PWR?qs=aVyJF2WnouTDXnRi6tpqfA%3D%3D"; VariantName = "[No Variations]"
Added Component: Designator=R1(R_0603)
Add component (AddParameter): Name = "Description SEL"; Value = "RES 10 OHM 1% 1/8W 0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Footprint Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "KOA Speer Electronics, Inc."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Code"; Value = "S1100-000044"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "RK73H1JRTTD10R0F"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Point"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power"; Value = "1/8W"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "8.2-10kOhm"; VariantName = "[No Variations]"
Added Component: Designator=R2(R_0603)
Add component (AddParameter): Name = "Description SEL"; Value = "RES 10 OHM 1% 1/8W 0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Footprint Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "KOA Speer Electronics, Inc."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Code"; Value = "S1100-000044"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "RK73H1JRTTD10R0F"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Point"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power"; Value = "1/8W"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=R3(R_0603)
Add component (AddParameter): Name = "Description SEL"; Value = "RES 10 OHM 1% 1/8W 0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Footprint Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "KOA Speer Electronics, Inc."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Code"; Value = "S1100-000044"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "RK73H1JRTTD10R0F"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Point"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power"; Value = "1/8W"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=R4(R_0603)
Add component (AddParameter): Name = "Description SEL"; Value = "RES 10 OHM 1% 1/8W 0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Footprint Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "KOA Speer Electronics, Inc."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Code"; Value = "S1100-000044"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "RK73H1JRTTD10R0F"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Point"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power"; Value = "1/8W"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=R5(R_0603)
Add component (AddParameter): Name = "Description SEL"; Value = "RES 10 OHM 1% 1/8W 0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Footprint Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "KOA Speer Electronics, Inc."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Code"; Value = "S1100-000044"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "RK73H1JRTTD10R0F"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Point"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power"; Value = "1/8W"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=R8(R_0603)
Add component (AddParameter): Name = "Description SEL"; Value = "RES 10 OHM 1% 1/8W 0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Footprint Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "KOA Speer Electronics, Inc."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Code"; Value = "S1100-000044"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "RK73H1JRTTD10R0F"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Point"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power"; Value = "1/8W"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "8.2-10kOhm"; VariantName = "[No Variations]"
Added Pin To Net: NetName=S_GND Pin=C6-1
Added Pin To Net: NetName=VDD_5P0 Pin=C7-1
Added Pin To Net: NetName=S_GND Pin=C7-2
Added Pin To Net: NetName=P_GND Pin=D2-1
Added Pin To Net: NetName=P_GND Pin=D3-1
Added Pin To Net: NetName=P_GND Pin=IC2-4
Added Pin To Net: NetName=VDD_5P0 Pin=IC2-5
Added Pin To Net: NetName=I_Inductor Pin=IC2-8
Added Pin To Net: NetName=P_GND Pin=Q3-2
Added Pin To Net: NetName=S_GND Pin=R1-2
Added Pin To Net: NetName=VDD_5P0 Pin=R3-1
Added Pin To Net: NetName=S_GND Pin=R4-1
Added Pin To Net: NetName=S_GND Pin=R8-1
Added Pin To Net: NetName=P_GND Pin=R8-2
Change Net Name : Old Net Name=NetC11_2 New Net Name=NetC14_2
Change Net Name : Old Net Name=NetC19_2 New Net Name=NetC22_2
Change Net Name : Old Net Name=NetC25_1 New Net Name=NetC28_1
Change Net Name : Old Net Name=NetC26_1 New Net Name=NetC29_1
Change Net Name : Old Net Name=NetC27_1 New Net Name=NetC30_1
Change Net Name : Old Net Name=NetC31_2 New Net Name=NetC34_2
Change Net Name : Old Net Name=NetC32_2 New Net Name=NetC35_2
Change Net Name : Old Net Name=NetC33_2 New Net Name=NetC36_2
Change Net Name : Old Net Name=NetC34_2 New Net Name=NetC37_2
Change Net Name : Old Net Name=NetC35_2 New Net Name=NetC38_2
Change Net Name : Old Net Name=NetC36_2 New Net Name=NetC39_2
Change Net Name : Old Net Name=NetC37_2 New Net Name=NetC40_2
Change Net Name : Old Net Name=NetC38_1 New Net Name=NetC41_1
Change Net Name : Old Net Name=NetC38_2 New Net Name=NetC41_2
Change Net Name : Old Net Name=NetC39_1 New Net Name=NetC42_1
Change Net Name : Old Net Name=NetC43_2 New Net Name=NetC46_2
Change Net Name : Old Net Name=NetC45_2 New Net Name=NetC48_2
Change Net Name : Old Net Name=NetC49_1 New Net Name=NetC52_1
Change Net Name : Old Net Name=NetC50_1 New Net Name=NetC53_1
Change Net Name : Old Net Name=NetC52_2 New Net Name=NetC55_2
Change Net Name : Old Net Name=NetD2_1 New Net Name=NetD4_1
Change Net Name : Old Net Name=NetD3_1 New Net Name=NetD5_1
Change Net Name : Old Net Name=NetD8_2 New Net Name=NetD10_2
Change Net Name : Old Net Name=NetD9_2 New Net Name=NetD11_2
